product_id,product_name,category,unit_price,quantity_sold,demand_forecast,supplier_id,lead_time_days,reorder_point,reorder_quantity
147,"Gingerale - Schweppes, 355 Ml",2.0,0.21849436988739776,0.4338677354709419,0.15446339017051153,146.0,0.06896551724137931,0.281,0.9090909090909092
176,Tea - Grapefruit Green Tea,1.0,0.8419568391367829,0.9739478957915831,0.892678034102307,175.0,1.0,0.616,0.18181818181818182
427,Beef - Tenderloin,0.0,0.46819936398727974,0.27354709418837675,0.24874623871614845,426.0,0.6551724137931035,0.083,0.8383838383838385
995,Grapefruit - White,0.0,0.6876237524750496,0.5651302605210421,0.45035105315947843,994.0,0.7931034482758621,0.503,0.060606060606060615
91,Basil - Pesto Sauce,2.0,0.07760155203104063,0.9959919839679359,0.3259779338014042,90.0,0.0,0.466,0.595959595959596
752,Flower - Leather Leaf Fern,2.0,0.6882837656753136,0.4669338677354709,0.8896690070210632,751.0,0.8275862068965517,0.735,0.10101010101010102
37,"Tomatoes - Cherry, Yellow",1.0,0.24127482549650994,0.14829659318637273,0.9989969909729187,36.0,0.8275862068965517,0.509,0.787878787878788
314,Pepper - Red Bell,2.0,0.9199483989679795,0.7535070140280561,0.09127382146439318,313.0,0.3793103448275862,0.377,0.25252525252525254
72,Tarragon - Fresh,0.0,0.22075441508830176,0.21142284569138275,0.9739217652958877,71.0,0.13793103448275862,0.146,0.23232323232323232
112,Pork - Ground,2.0,0.5398907978159564,0.41182364729458915,0.4864593781344032,111.0,0.8275862068965517,0.776,0.8282828282828284
477,Soup - Base Broth Beef,0.0,0.02827056541130823,0.5120240480961924,0.5145436308926781,476.0,0.9310344827586207,0.259,0.29292929292929293
859,Lid Coffee Cup 8oz Blk,1.0,0.16475329506590133,0.45591182364729455,0.44433299899699097,858.0,0.3448275862068965,0.976,0.6767676767676769
769,Banana - Green,1.0,0.44674893497869955,0.7675350701402806,0.872617853560682,768.0,0.10344827586206896,0.07100000000000001,0.09090909090909093
263,Pork - Caul Fat,2.0,0.7569551391027822,0.5711422845691383,0.9819458375125376,262.0,0.7586206896551725,0.735,0.030303030303030304
699,Island Oasis - Wildberry,2.0,0.497719954399088,0.9679358717434869,0.6068204613841525,698.0,0.6551724137931035,0.444,0.26262626262626265
151,Wine - Casablanca Valley,2.0,0.7545850917018342,0.8727454909819639,0.4312938816449348,150.0,1.0,0.005,0.36363636363636365
888,Chocolate Bar - Coffee Crisp,0.0,0.6560831216624333,0.56312625250501,0.7753259779338014,887.0,0.27586206896551724,0.5,0.9595959595959597
920,Flour - Bread,1.0,0.7045240904818096,0.6633266533066132,0.7261785356068204,919.0,0.034482758620689655,0.388,0.30303030303030304
698,"Bread - Rolls, Rye",2.0,0.5516810336206724,0.30861723446893785,0.20561685055165496,697.0,0.1724137931034483,0.059000000000000004,0.43434343434343436
634,Scallop - St. Jaques,1.0,0.9294385887717754,0.657314629258517,0.12036108324974924,633.0,0.0,0.275,0.41414141414141414
950,"Seedlings - Buckwheat, Organic",1.0,0.9052781055621113,0.6603206412825652,0.9729187562688064,949.0,0.9310344827586207,0.036000000000000004,0.5656565656565657
922,Nut - Pumpkin Seeds,1.0,0.8975079501590033,0.4949899799599198,0.6519558676028084,921.0,0.41379310344827586,0.6980000000000001,0.585858585858586
992,Vegetable - Base,0.0,0.3573471469429389,0.6763527054108216,0.5085255767301906,991.0,0.0,0.234,0.787878787878788
539,Wine - Barolo Fontanafredda,0.0,0.06388127762555251,0.7384769539078156,0.6449348044132397,538.0,0.06896551724137931,0.85,0.21212121212121213
12,Dikon,1.0,0.6504030080601613,0.7685370741482965,0.5566700100300903,11.0,0.7586206896551725,0.661,0.25252525252525254
285,Pastry - Cheese Baked Scones,0.0,0.2222144442888858,0.6012024048096193,0.9819458375125376,284.0,0.41379310344827586,0.216,0.6666666666666667
361,Food Colouring - Pink,0.0,0.2735354707094142,0.20240480961923846,0.354062186559679,360.0,0.8620689655172414,0.627,0.8282828282828284
978,Garbag Bags - Black,1.0,0.46207924158483166,0.5791583166332666,0.9658976930792377,977.0,0.06896551724137931,0.289,0.10101010101010102
146,Beef - Top Butt Aaa,1.0,0.22957459149182988,0.20240480961923846,0.7121364092276831,145.0,0.4827586206896552,0.499,0.010101010101010102
116,"Dill - Primerba, Paste",2.0,0.43967879357587153,0.5440881763527055,0.6108324974924775,115.0,0.6551724137931035,0.026000000000000002,0.48484848484848486
29,Cinnamon Rolls,2.0,0.4381987639752795,0.46492985971943884,0.5305917753259779,28.0,0.13793103448275862,0.259,0.08080808080808081
424,Vinegar - Cider,2.0,0.5427808556171124,0.19539078156312623,0.3119358074222668,423.0,0.5172413793103449,0.865,0.6262626262626264
160,Juice - Mango,1.0,0.07250145002900059,0.8016032064128257,0.6028084252758275,159.0,1.0,0.9,0.6161616161616162
593,Pork - Caul Fat,1.0,0.8251465029300586,0.4599198396793587,0.45336008024072216,592.0,0.9310344827586207,0.746,0.9292929292929294
647,Cup - 8oz Coffee Perforated,1.0,0.8521070421408429,0.5861723446893787,0.6369107321965898,646.0,0.4827586206896552,0.652,0.11111111111111112
624,Lotus Rootlets - Canned,2.0,0.7429248584971699,0.9228456913827655,0.8615847542627884,623.0,0.9655172413793104,0.926,0.1717171717171717
458,Bamboo Shoots - Sliced,0.0,0.614992299845997,0.1412825651302605,0.18756268806419257,457.0,0.6551724137931035,0.188,0.7070707070707072
131,Energy - Boo - Koo,0.0,0.5951219024380489,0.7945891783567134,0.0010030090270812437,130.0,0.13793103448275862,0.259,0.04040404040404041
247,Turkey - Ground. Lean,1.0,0.7792455849116983,0.9609218436873748,0.40521564694082246,246.0,0.27586206896551724,0.961,0.13131313131313133
268,Wine - Redchard Merritt,1.0,0.5187503750075002,0.9288577154308617,0.1624874623871615,267.0,0.3793103448275862,0.68,0.18181818181818182
316,Blue Curacao - Marie Brizard,2.0,0.6272325446508931,0.10521042084168336,0.35807422266800404,315.0,0.13793103448275862,0.326,0.7272727272727274
955,Appetizer - Tarragon Chicken,0.0,0.9111182223644474,0.25851703406813625,0.5827482447342026,954.0,0.034482758620689655,0.582,0.8484848484848486
350,Guinea Fowl,2.0,0.8122662453249065,0.8186372745490982,0.48144433299899697,349.0,0.9310344827586207,0.247,0.2828282828282828
537,Alize Gold Passion,2.0,0.5267705354107083,0.24148296593186372,0.8876629889669007,536.0,0.8275862068965517,0.437,0.0202020202020202
8,Ecolab - Solid Fusion,2.0,0.6749634992699856,0.7965931863727455,0.7442326980942828,7.0,0.1724137931034483,0.8310000000000001,0.7777777777777779
731,"Mushroom - Shitake, Dry",0.0,0.6686633732674654,0.24949899799599196,0.03811434302908726,730.0,0.5862068965517242,0.534,0.10101010101010102
331,Lentils - Green Le Puy,2.0,0.5879617592351848,0.5230460921843687,0.13440320962888666,330.0,0.3103448275862069,0.056,0.48484848484848486
934,Yeast Dry - Fleischman,1.0,0.3469169383387668,0.1312625250501002,0.16549648946840523,933.0,0.24137931034482757,0.877,0.8383838383838385
204,Carbonated Water - Wildberry,2.0,0.015480309606192124,0.44689378757515025,0.5987963891675026,203.0,0.6206896551724138,0.427,0.050505050505050504
566,"Coconut - Creamed, Pure",0.0,0.2799155983119663,0.4168336673346693,0.9638916750250752,565.0,0.896551724137931,0.443,0.060606060606060615
757,Carbonated Water - White Grape,0.0,0.72582451649033,0.2775551102204409,0.24373119358074222,756.0,0.6896551724137931,0.065,0.060606060606060615
864,Squid - Tubes / Tenticles 10/20,2.0,0.9010980219604393,0.04809619238476953,0.9648946840521565,863.0,0.41379310344827586,0.374,0.24242424242424243
291,Flavouring - Raspberry,0.0,0.26461529230584613,0.28456913827655306,0.39418254764292876,290.0,0.5172413793103449,0.406,0.5555555555555557
246,Bagel - Plain,0.0,0.627662553251065,0.5661322645290581,0.3069207622868606,245.0,0.1724137931034483,0.684,0.0
443,Lobster - Live,1.0,0.018800376007520152,0.3777555110220441,0.24674022066198595,442.0,0.8620689655172414,0.456,0.48484848484848486
587,Ham - Proscuitto,0.0,0.7215344306886138,0.8496993987975952,0.7562688064192578,586.0,0.0,0.607,0.787878787878788
597,"Mushroom - Oyster, Fresh",2.0,0.7606452129042581,0.6152304609218436,0.5827482447342026,596.0,0.44827586206896547,0.786,0.9393939393939396
805,"Ice - Clear, 300 Lb For Carving",1.0,0.5999619992399849,0.34368737474949895,0.8525576730190572,804.0,0.8275862068965517,0.754,0.24242424242424243
506,Mustard - Dijon,2.0,0.9259485189703796,0.37374749498997994,0.6569709127382146,505.0,0.6206896551724138,0.7020000000000001,0.6363636363636365
673,Puff Pastry - Sheets,2.0,0.1463629272585452,0.4258517034068136,0.555667001003009,672.0,0.5862068965517242,0.634,0.18181818181818182
114,Bread Ww Cluster,2.0,0.00499009980199604,0.4569138276553106,0.42326980942828485,113.0,0.3103448275862069,0.084,0.08080808080808081
242,Shark - Loin,0.0,0.502680053601072,0.6803607214428857,0.9408224674022067,241.0,0.3793103448275862,0.895,0.9797979797979799
292,Bread - Mini Hamburger Bun,2.0,0.7233544670893419,0.24849699398797592,0.8615847542627884,291.0,0.8275862068965517,0.648,0.0202020202020202
836,Cumin - Whole,1.0,0.32985659713194265,0.2635270541082164,0.4834503510531595,835.0,1.0,0.88,0.060606060606060615
875,Trout Rainbow Whole,2.0,0.11863237264745297,0.9559118236472945,0.5586760280842528,874.0,0.10344827586206896,0.6970000000000001,0.5353535353535355
354,Lettuce - Arugula,2.0,0.40745814916298323,0.43286573146292584,0.6579739217652959,353.0,0.6896551724137931,0.528,0.41414141414141414
606,"Tomatoes - Plum, Canned",2.0,0.00870017400348007,0.16132264529058116,0.7673019057171515,605.0,0.7931034482758621,0.643,0.19191919191919193
150,Sage - Rubbed,2.0,0.21323426468529372,0.3366733466933867,0.6930792377131394,149.0,1.0,0.711,0.6262626262626264
66,Pastry - Chocolate Chip Muffin,2.0,0.497589951799036,0.9498997995991983,0.10230692076228685,65.0,1.0,0.295,0.5656565656565657
940,Basil - Thai,0.0,0.7038140762815256,0.11923847695390781,0.5656970912738215,939.0,0.1724137931034483,0.8300000000000001,0.11111111111111112
243,Flour - Pastry,2.0,0.0065401308026160525,0.32665330661322645,0.20962888665997995,242.0,0.5517241379310345,0.782,0.13131313131313133
511,"Water - Spring Water, 355 Ml",0.0,0.0990219804396088,0.6993987975951904,0.43430290872617855,510.0,0.5172413793103449,0.044,0.8484848484848486
400,Sugar Thermometer,1.0,0.5744214884297686,0.26152304609218435,0.11534603811434303,399.0,0.7586206896551725,0.022,0.8484848484848486
858,"Tomatoes - Vine Ripe, Red",0.0,0.6370627412548251,0.009018036072144289,0.5285857572718154,857.0,1.0,0.6990000000000001,0.47474747474747475
756,Carrots - Mini Red Organic,0.0,0.48717974359487193,0.4749498997995992,0.9488465396188566,755.0,0.5172413793103449,0.438,0.16161616161616163
492,Basil - Pesto Sauce,0.0,0.9603492069841398,0.32064128256513025,0.641925777331996,491.0,0.06896551724137931,0.112,0.595959595959596
664,"Pasta - Bauletti, Chicken White",1.0,0.732254645092902,0.8607214428857716,0.47843530591775324,663.0,0.9310344827586207,0.337,0.4040404040404041
258,Cheese - Brick With Onion,2.0,0.7246944938898779,0.15831663326653306,0.5827482447342026,257.0,0.41379310344827586,0.156,0.32323232323232326
546,Island Oasis - Raspberry,1.0,0.7846556931138623,0.18837675350701402,0.5576730190571715,545.0,0.9655172413793104,0.8,0.6363636363636365
207,Paper Cocktail Umberlla 80 - 180,1.0,0.05244104882097642,0.2444889779559118,0.6890672016048145,206.0,0.7586206896551725,0.212,0.7373737373737375
390,Fennel - Seeds,2.0,0.40738814776295523,0.7244488977955912,0.4463390170511535,389.0,0.27586206896551724,0.23600000000000002,0.1414141414141414
4,"Wine - Mas Chicet Rose, Vintage",1.0,0.3663173263465269,0.34669338677354705,0.5757271815446339,3.0,0.5517241379310345,0.622,0.0
832,Lid - 0090 Clear,1.0,0.7748354967099343,0.7885771543086172,0.3049147442326981,831.0,0.8275862068965517,0.171,0.7474747474747476
312,Sobe - Green Tea,1.0,0.8892977859557192,0.10220440881763526,0.36710130391173523,311.0,0.7931034482758621,0.273,0.19191919191919193
128,Island Oasis - Mango Daiquiri,2.0,0.7328046560931218,0.7885771543086172,0.9759277833500501,127.0,0.10344827586206896,0.747,0.5050505050505052
692,Mace Ground,1.0,0.2809856197123943,0.966933867735471,0.633901705115346,691.0,0.2068965517241379,0.9500000000000001,0.30303030303030304
485,"Beef - Rouladin, Sliced",1.0,0.4201684033680674,0.5571142284569138,0.2226680040120361,484.0,0.3793103448275862,0.519,0.10101010101010102
935,Wine - Prem Select Charddonany,0.0,0.9958399167983361,0.7585170340681363,0.42126379137412234,934.0,0.9655172413793104,0.149,0.5555555555555557
709,Lotus Root,1.0,0.022520450409008182,0.5430861723446894,0.8786359077231695,708.0,0.8275862068965517,0.17500000000000002,0.050505050505050504
966,"Wine - White, Pinot Grigio",0.0,0.21975439508790176,0.9879759519038076,0.320962888665998,965.0,0.896551724137931,0.147,0.6363636363636365
798,Cloves - Whole,0.0,0.876067521350427,0.3156312625250501,0.7151454363089268,797.0,0.44827586206896547,0.091,0.5151515151515152
214,Goat - Leg,1.0,0.09375187503750076,0.13226452905811623,0.14042126379137412,213.0,0.9310344827586207,0.11800000000000001,0.6565656565656567
674,Lamb Rack - Ontario,0.0,0.25620512410248203,0.011022044088176352,0.8976930792377131,673.0,0.7586206896551725,0.786,0.787878787878788
306,Beer - Heinekin,1.0,0.26473529470589413,0.9228456913827655,0.33901705115346037,305.0,0.06896551724137931,0.132,0.19191919191919193
20,Creme De Menth - White,2.0,0.0007900158003160064,0.3196392785571142,0.40421263791374124,19.0,0.4827586206896552,0.08700000000000001,0.9292929292929294
488,Baking Soda,0.0,0.98239964799296,0.9108216432865731,0.5105315947843531,487.0,0.9310344827586207,0.496,0.9292929292929294
445,Lamb - Shanks,0.0,0.9014080281605633,0.8226452905811623,0.242728184553661,444.0,0.7931034482758621,0.133,0.5757575757575758
851,Venison - Striploin,1.0,0.4912098241964839,0.09118236472945891,0.7261785356068204,850.0,1.0,1.0,0.5353535353535355
775,Muffin Mix - Oatmeal,2.0,0.03626072521450429,0.748496993987976,0.9739217652958877,774.0,0.13793103448275862,0.042,0.36363636363636365
718,Wonton Wrappers,1.0,0.985689713794276,0.09819639278557113,0.13039117352056168,717.0,0.6551724137931035,0.431,0.04040404040404041
482,"Chicken - Base, Ultimate",1.0,0.9519390387807757,0.4749498997995992,0.03911735205616851,481.0,0.5517241379310345,0.887,0.6161616161616162
454,"Pasta - Elbows, Macaroni, Dry",0.0,0.605002100042001,0.7344689378757515,0.4573721163490471,453.0,0.6551724137931035,0.878,0.9191919191919193
449,Coffee - Egg Nog Capuccino,0.0,0.09106182123642473,0.07915831663326653,0.45336008024072216,448.0,0.24137931034482757,0.771,0.29292929292929293
803,Tea - Green,0.0,0.9303786075721515,0.44689378757515025,0.1123370110330993,802.0,0.6896551724137931,0.904,0.4040404040404041
18,Vector Energy Bar,2.0,0.7815656313126262,0.6092184368737475,0.9648946840521565,17.0,0.6206896551724138,0.37,0.9292929292929294
126,Waffle Stix,1.0,0.5726214524290486,0.4018036072144288,0.36810431293881646,125.0,0.7241379310344828,0.632,0.4545454545454546
505,Plasticknivesblack,2.0,0.07569151383027661,0.03106212424849699,0.13239719157472418,504.0,0.8620689655172414,0.787,0.5252525252525253
510,Steam Pan - Half Size Deep,0.0,0.4235184703694074,0.5050100200400802,0.0481444332998997,509.0,0.6551724137931035,0.442,0.16161616161616163
941,Bread Base - Toscano,0.0,0.07911158223164465,0.8226452905811623,0.4704112337011033,940.0,0.27586206896551724,0.005,0.26262626262626265
360,Sage Ground Wiberg,0.0,0.09040180803616073,0.11523046092184368,0.6168505516549649,359.0,0.3793103448275862,0.07100000000000001,0.08080808080808081
201,Parsley Italian - Fresh,2.0,0.35648712974259483,0.12424849699398796,0.5947843530591775,200.0,0.10344827586206896,0.542,0.9393939393939396
928,Graham Cracker Mix,2.0,0.4853597071941439,0.9729458917835672,0.8635907723169508,927.0,0.896551724137931,0.61,0.32323232323232326
947,Cake - Mini Cheesecake,0.0,0.9810596211924238,0.937875751503006,0.9969909729187563,946.0,0.034482758620689655,0.34400000000000003,0.11111111111111112
629,Vinegar - Sherry,0.0,0.9076881537630753,0.9729458917835672,0.43029087261785354,628.0,0.4827586206896552,0.706,0.9595959595959597
310,"Juice - Apple, 341 Ml",1.0,0.5201504030080601,0.33767535070140275,0.9468405215646941,309.0,1.0,0.076,0.4646464646464647
887,Peach - Halves,0.0,0.8166563331266626,0.7244488977955912,0.354062186559679,886.0,0.44827586206896547,0.301,0.5454545454545455
959,Energy Drink,1.0,0.9742894857897159,0.15831663326653306,0.6479438314944834,958.0,0.1724137931034483,0.626,0.15151515151515152
50,Wine - Cabernet Sauvignon,0.0,0.04130082601652033,0.48797595190380755,0.43229689067201604,49.0,0.5517241379310345,0.311,0.8484848484848486
403,Chef Hat 20cm,1.0,0.6481529630592612,0.12124248496993986,0.9087261785356068,402.0,0.3793103448275862,0.59,0.26262626262626265
419,Sausage - Liver,1.0,0.03142062841256825,0.811623246492986,0.6870611835506519,418.0,0.6896551724137931,0.189,0.9494949494949496
344,Carbonated Water - Wildberry,1.0,0.9114082281645633,0.1002004008016032,0.4182547642928786,343.0,0.7931034482758621,0.753,0.8282828282828284
469,"Roe - Lump Fish, Red",0.0,0.4386187723754475,0.14829659318637273,0.6088264794383149,468.0,0.5517241379310345,0.677,0.9090909090909092
221,Wine - Remy Pannier Rose,2.0,0.09120182403648074,0.4889779559118236,0.40320962888665995,220.0,0.6896551724137931,0.136,0.26262626262626265
170,Bread - Petit Baguette,2.0,0.9816896337926759,0.6172344689378757,0.3781344032096289,169.0,0.7931034482758621,0.047,0.98989898989899
534,Waffle Stix,1.0,0.8481169623392468,0.8507014028056112,0.9628886659979939,533.0,0.6551724137931035,0.758,0.1717171717171717
396,Lettuce - Lambs Mash,0.0,0.6332526650533011,0.3777555110220441,0.08425275827482448,395.0,0.24137931034482757,0.046,0.08080808080808081
240,Yoplait Drink,2.0,0.8938378767575352,0.35871743486973945,0.5606820461384152,239.0,0.3793103448275862,0.033,0.35353535353535354
633,Wine - Prosecco Valdobienne,0.0,0.07980159603192065,0.5350701402805611,0.9197592778335005,632.0,0.034482758620689655,0.908,0.4040404040404041
284,Calypso - Strawberry Lemonade,0.0,0.04490089801796036,0.3396793587174348,0.21664994984954863,283.0,0.034482758620689655,0.787,0.8787878787878789
481,Lemon Grass,2.0,0.2756455129102582,0.6232464929859719,0.04212637913741224,480.0,0.27586206896551724,0.857,0.2828282828282828
830,"Soup - Campbells, Classic Chix",1.0,0.601442028840577,0.8637274549098196,0.029087261785356068,829.0,0.0,0.34500000000000003,0.6060606060606062
152,Beef Flat Iron Steak,1.0,0.7197643952879058,0.5801603206412825,0.1675025075225677,151.0,0.896551724137931,0.749,0.494949494949495
923,Eel - Smoked,1.0,0.5938018760375208,0.40881763527054105,0.40320962888665995,922.0,0.7241379310344828,0.9470000000000001,0.8585858585858587
623,Ham - Virginia,2.0,0.7825656513130262,0.9258517034068136,0.0,622.0,0.06896551724137931,0.419,0.09090909090909093
166,Soup - Campbells Broccoli,1.0,0.9683993679873598,0.2545090180360721,0.20561685055165496,165.0,0.3448275862068965,0.137,0.27272727272727276
773,Soup - Campbells Mushroom,2.0,0.04492089841796836,0.5060120240480962,0.29689067201604813,772.0,0.8620689655172414,0.729,0.6464646464646465
770,Bagelers - Cinn / Brown Sugar,1.0,0.4114082281645633,0.9408817635270541,0.21263791374122368,769.0,0.44827586206896547,0.228,0.13131313131313133
256,Wine - Red Oakridge Merlot,1.0,0.8062561251225026,0.9649298597194389,0.058174523570712136,255.0,0.06896551724137931,0.507,0.393939393939394
487,Chervil - Fresh,2.0,0.37161743234864697,0.9739478957915831,0.8335005015045135,486.0,0.10344827586206896,0.39,0.15151515151515152
115,Bandage - Finger Cots,0.0,0.5393407868157364,0.908817635270541,0.23971915747241726,114.0,0.7241379310344828,0.89,0.6161616161616162
428,Flour - So Mix Cake White,2.0,0.5792415848316967,0.14529058116232463,0.13239719157472418,427.0,0.6551724137931035,0.20700000000000002,0.7777777777777779
118,Table Cloth 53x53 White,1.0,0.735094701894038,0.7855711422845691,0.29087261785356067,117.0,0.13793103448275862,0.5660000000000001,0.6767676767676769
536,Banana,0.0,0.4066681333626673,0.6192384769539078,0.9879638916750251,535.0,0.41379310344827586,0.13,0.48484848484848486
984,Chocolate - White,2.0,0.621092421848437,0.62625250501002,0.5606820461384152,983.0,0.034482758620689655,0.582,0.5454545454545455
898,"Pork - Sausage, Medium",2.0,0.3509870197403948,0.87374749498998,0.4633901705115346,897.0,0.06896551724137931,0.061,0.7474747474747476
298,Wine - Niagara Peninsula Vqa,1.0,0.44092881857637156,0.9569138276553106,0.6690070210631895,297.0,0.0,0.9380000000000001,0.24242424242424243
818,Bagel - 12 Grain Preslice,1.0,0.7053641072821457,0.9849699398797594,0.8846539618856569,817.0,0.6206896551724138,0.8200000000000001,0.5252525252525253
513,Peach - Halves,2.0,0.8917078341566833,0.7585170340681363,0.9879638916750251,512.0,0.24137931034482757,0.8130000000000001,0.7474747474747476
638,Eggroll,2.0,0.17852357047140943,0.8977955911823647,0.3901705115346038,637.0,0.10344827586206896,0.112,0.41414141414141414
155,Squash - Butternut,1.0,0.10432208644172884,0.9879759519038076,0.9478435305917753,154.0,0.0,0.737,0.07070707070707072
787,Mushroom - White Button,2.0,0.37621752435048705,0.6182364729458918,0.1584754262788365,786.0,0.896551724137931,0.445,0.35353535353535354
315,"Plate - Foam, Bread And Butter",2.0,0.14543290865817318,0.8527054108216433,0.6720160481444333,314.0,0.4827586206896552,0.055,0.22222222222222224
672,Soup Campbells Beef With Veg,0.0,0.9593491869837398,0.18236472945891782,0.05917753259779338,671.0,0.44827586206896547,0.65,0.32323232323232326
760,Gatorade - Orange,2.0,0.6633932678653574,0.9999999999999999,0.30190571715145437,759.0,0.24137931034482757,0.456,0.31313131313131315
576,Coffee - 10oz Cup 92961,2.0,0.7900658013160263,0.030060120240480957,0.10631895687061184,575.0,0.5517241379310345,0.294,0.6969696969696971
142,"Wine - White, Lindemans Bin 95",2.0,0.743654873097462,0.03206412825651302,0.32196589769307926,141.0,0.0,0.615,0.38383838383838387
318,Flavouring - Orange,0.0,0.9127082541650834,0.811623246492986,0.0320962888665998,317.0,0.3793103448275862,0.445,0.08080808080808081
13,Muffin - Banana Nut Individual,1.0,0.8645572911458229,0.2895791583166332,0.5977933801404213,12.0,0.7586206896551725,0.47500000000000003,0.9696969696969698
90,Napkin White,2.0,0.09261185223704475,0.9619238476953907,0.03510531594784353,89.0,0.10344827586206896,0.34800000000000003,0.24242424242424243
439,Glove - Cutting,0.0,0.7771655433108663,0.7925851703406813,0.4092276830491474,438.0,0.4827586206896552,0.388,0.47474747474747475
375,Shallots,0.0,0.5332106642132843,0.5521042084168337,0.5466399197592778,374.0,0.3448275862068965,0.533,0.12121212121212123
723,Pie Pecan,1.0,0.122972459449189,0.6683366733466933,0.18254764292878636,722.0,1.0,0.846,0.5252525252525253
592,Vector Energy Bar,0.0,0.8223764475289507,0.6623246492985972,0.8746238716148446,591.0,0.5862068965517242,0.737,0.25252525252525254
844,Rice Paper,2.0,0.1485429708594172,0.46192384769539074,0.1715145436308927,843.0,0.5517241379310345,0.387,0.494949494949495
174,Energy Drink - Redbull 355ml,1.0,0.26344526890537806,0.10821643286573145,0.9267803410230692,173.0,0.1724137931034483,0.383,0.8181818181818183
985,Octopus,2.0,0.10358207164143284,0.9238476953907815,0.958876629889669,984.0,0.9310344827586207,0.78,0.6464646464646465
761,Macaroons - Two Bite Choc,1.0,0.11269225384507692,0.6803607214428857,0.645937813440321,760.0,0.7586206896551725,0.893,0.9797979797979799
668,Turkey - Oven Roast Breast,1.0,0.504030080601612,0.11623246492985971,0.7913741223671013,667.0,0.10344827586206896,0.456,0.8989898989898991
759,Wine - Touraine Azay - Le - Rideau,0.0,0.8147562951259026,0.5591182364729459,0.28986960882647944,758.0,0.3793103448275862,0.375,0.6565656565656567
365,Chicken Thigh - Bone Out,0.0,0.6773335466709335,0.41783567134268534,0.3821464393179539,364.0,0.41379310344827586,0.468,0.36363636363636365
54,Soup Bowl Clear 8oz92008,2.0,0.5886117722354448,0.9268537074148296,0.04613841524573721,53.0,0.034482758620689655,0.265,0.686868686868687
343,"Pork - Sausage, Medium",2.0,0.4384487689753795,0.7995991983967936,0.7502507522567703,342.0,0.06896551724137931,0.5750000000000001,0.04040404040404041
123,"Lamb - Leg, Boneless",2.0,0.8312366247324947,0.38777555110220435,0.3430290872617854,122.0,0.6896551724137931,0.134,0.98989898989899
562,"Lemonade - Natural, 591 Ml",1.0,0.3694573891477829,0.8847695390781563,0.9237713139418254,561.0,0.7931034482758621,0.7020000000000001,0.5454545454545455
708,"Pasta - Lasagna Noodle, Frozen",1.0,0.375957519150383,0.3396793587174348,0.892678034102307,707.0,0.896551724137931,0.65,0.8181818181818183
758,Sloe Gin - Mcguinness,1.0,0.6661533230664614,0.11422845691382764,0.3340020060180542,757.0,0.5862068965517242,0.578,0.9494949494949496
